"TIME","Temp.C"
2022-02-08 17:05:00,20.62
2022-02-08 18:05:00,20.45
2022-02-08 19:05:00,20.26
2022-02-08 20:05:00,20.14
2022-02-08 21:05:00,20.02
2022-02-08 22:05:00,19.9
2022-02-08 23:05:00,19.83
2022-02-09 00:05:00,19.77
2022-02-09 01:05:00,19.67
2022-02-09 02:05:00,19.65
2022-02-09 03:05:00,19.65
2022-02-09 04:05:00,19.56
2022-02-09 05:05:00,19.53
2022-02-09 06:05:00,19.53
2022-02-09 07:05:00,19.52
2022-02-09 08:05:00,19.47
2022-02-09 09:05:00,19.65
2022-02-09 10:05:00,19.9
2022-02-09 11:05:00,20.26
2022-02-09 12:05:00,20.63
2022-02-09 13:05:00,20.87
2022-02-09 14:05:00,20.99
2022-02-09 15:05:00,21.12
2022-02-09 16:05:00,20.99
2022-02-09 17:05:00,20.87
2022-02-09 18:05:00,20.75
2022-02-09 19:05:00,20.62
2022-02-09 20:05:00,20.49
2022-02-09 21:05:00,20.37
2022-02-09 22:05:00,20.25
2022-02-09 23:05:00,20.14
2022-02-10 00:05:00,20.02
2022-02-10 01:05:00,19.9
2022-02-10 02:05:00,19.88
2022-02-10 03:05:00,19.77
2022-02-10 04:05:00,19.72
2022-02-10 05:05:00,19.65
2022-02-10 06:05:00,19.65
2022-02-10 07:05:00,19.54
2022-02-10 08:05:00,19.53
2022-02-10 09:05:00,19.65
2022-02-10 10:05:00,20.02
2022-02-10 11:05:00,20.3
2022-02-10 12:05:00,20.62
2022-02-10 13:05:00,20.88
2022-02-10 14:05:00,21.11
2022-02-10 15:05:00,21.24
2022-02-10 16:05:00,21.13
2022-02-10 17:05:00,20.99
2022-02-10 18:05:00,20.87
2022-02-10 19:05:00,20.75
2022-02-10 20:05:00,20.64
2022-02-10 21:05:00,20.63
2022-02-10 22:05:00,20.51
2022-02-10 23:05:00,20.41
2022-02-11 00:05:00,20.38
2022-02-11 01:05:00,20.27
2022-02-11 02:05:00,20.16
2022-02-11 03:05:00,20.14
2022-02-11 04:05:00,20.14
2022-02-11 05:05:00,20.04
2022-02-11 06:05:00,20.02
2022-02-11 07:05:00,20.02
2022-02-11 08:05:00,20.02
2022-02-11 09:05:00,20.02
2022-02-11 10:05:00,20.26
2022-02-11 11:05:00,20.53
2022-02-11 12:05:00,20.87
2022-02-11 13:05:00,21.11
2022-02-11 14:05:00,21.23
2022-02-11 15:05:00,21.24
2022-02-11 16:05:00,21.23
2022-02-11 17:05:00,21.06
2022-02-11 18:05:00,20.87
2022-02-11 19:05:00,20.75
2022-02-11 20:05:00,20.55
2022-02-11 21:05:00,20.4
2022-02-11 22:05:00,20.31
2022-02-11 23:05:00,20.26
2022-02-12 00:05:00,20.14
2022-02-12 01:05:00,20.08
2022-02-12 02:05:00,20.02
2022-02-12 03:05:00,19.92
2022-02-12 04:05:00,19.9
2022-02-12 05:05:00,19.9
2022-02-12 06:05:00,19.78
2022-02-12 07:05:00,19.78
2022-02-12 08:05:00,19.78
2022-02-12 09:05:00,19.9
2022-02-12 10:05:00,20.14
2022-02-12 11:05:00,20.39
2022-02-12 12:05:00,20.63
2022-02-12 13:05:00,20.87
2022-02-12 14:05:00,21.03
2022-02-12 15:05:00,21.11
2022-02-12 16:05:00,20.99
2022-02-12 17:05:00,20.77
2022-02-12 18:05:00,20.63
2022-02-12 19:05:00,20.38
2022-02-12 20:05:00,20.15
2022-02-12 21:05:00,20.02
2022-02-12 22:05:00,20.02
2022-02-12 23:05:00,20.01
2022-02-13 00:05:00,20.01
2022-02-13 01:05:00,20.02
2022-02-13 02:05:00,19.91
2022-02-13 03:05:00,19.9
2022-02-13 04:05:00,19.9
2022-02-13 05:05:00,19.89
2022-02-13 06:05:00,19.9
2022-02-13 07:05:00,19.9
2022-02-13 08:05:00,19.9
2022-02-13 09:05:00,20.02
2022-02-13 10:05:00,20.14
2022-02-13 11:05:00,20.26
2022-02-13 12:05:00,20.39
2022-02-13 13:05:00,20.51
2022-02-13 14:05:00,20.51
2022-02-13 16:17:00,20.51
2022-02-13 17:17:00,20.51
2022-02-13 18:17:00,20.39
2022-02-13 19:17:00,20.38
2022-02-13 20:17:00,20.39
2022-02-13 21:17:00,20.27
2022-02-13 22:17:00,20.26
2022-02-13 23:17:00,20.26
2022-02-14 00:17:00,20.26
2022-02-14 01:17:00,20.25
2022-02-14 02:17:00,20.14
2022-02-14 03:17:00,20.16
2022-02-14 04:17:00,20.15
2022-02-14 05:17:00,20.17
2022-02-14 06:17:00,20.14
2022-02-14 07:17:00,20.18
2022-02-14 08:17:00,20.26
2022-02-14 09:17:00,20.39
2022-02-14 10:17:00,20.39
2022-02-14 11:17:00,20.5
2022-02-14 12:17:00,20.63
2022-02-14 13:17:00,20.87
2022-02-14 14:17:00,20.99
2022-02-14 15:17:00,20.88
2022-02-14 16:17:00,20.86
2022-02-14 17:17:00,20.75
2022-02-14 18:17:00,20.63
2022-02-14 19:17:00,20.5
2022-02-14 20:17:00,20.5
2022-02-14 21:17:00,20.38
2022-02-14 22:17:00,20.39
2022-02-14 23:17:00,20.36
2022-02-15 00:17:00,20.27
2022-02-15 01:17:00,20.27
2022-02-15 02:17:00,20.27
2022-02-15 03:17:00,20.26
2022-02-15 04:17:00,20.27
2022-02-15 05:17:00,20.16
2022-02-15 06:17:00,20.14
2022-02-15 07:17:00,20.13
2022-02-15 08:17:00,20.02
2022-02-15 09:17:00,20.03
2022-02-15 10:17:00,20.38
2022-02-15 11:17:00,20.64
2022-02-15 12:17:00,20.99
2022-02-15 13:17:00,21.22
2022-02-15 14:17:00,21.35
2022-02-15 15:17:00,21.35
2022-02-15 16:17:00,21.2
2022-02-15 17:17:00,20.99
2022-02-15 18:17:00,20.87
2022-02-15 19:17:00,20.64
2022-02-15 20:17:00,20.5
2022-02-15 21:17:00,20.38
2022-02-15 22:17:00,20.26
2022-02-15 23:17:00,20.15
2022-02-16 00:17:00,20.1
2022-02-16 01:17:00,20.02
2022-02-16 02:17:00,20.02
2022-02-16 03:17:00,20.02
2022-02-16 04:17:00,20.02
2022-02-16 05:17:00,19.95
2022-02-16 06:17:00,19.89
2022-02-16 07:17:00,19.9
2022-02-16 08:17:00,19.9
2022-02-16 09:17:00,20.14
2022-02-16 10:17:00,20.39
2022-02-16 11:17:00,20.62
2022-02-16 12:17:00,20.63
2022-02-16 13:17:00,22.08
2022-02-16 14:17:00,21.23
2022-02-16 15:17:00,21.23
2022-02-16 16:17:00,21.11
2022-02-16 17:17:00,20.87
2022-02-16 18:17:00,20.75
2022-02-16 19:17:00,20.63
2022-02-16 20:17:00,20.49
2022-02-16 21:17:00,20.38
2022-02-16 22:17:00,20.25
2022-02-16 23:17:00,20.14
2022-02-17 00:17:00,20.02
2022-02-17 01:17:00,19.94
2022-02-17 02:17:00,19.9
2022-02-17 03:17:00,19.89
2022-02-17 04:17:00,19.78
2022-02-17 05:17:00,19.78
2022-02-17 06:17:00,19.77
2022-02-17 07:17:00,19.78
2022-02-17 08:17:00,19.78
2022-02-17 09:17:00,20.01
2022-02-17 10:17:00,20.26
2022-02-17 11:17:00,20.51
2022-02-17 12:17:00,20.74
2022-02-17 13:17:00,20.84
2022-02-17 14:17:00,20.87
2022-02-17 15:17:00,20.88
2022-02-17 16:17:00,20.87
2022-02-17 17:17:00,20.86
2022-02-17 18:17:00,20.75
2022-02-17 19:17:00,20.75
2022-02-17 20:17:00,20.73
2022-02-17 21:17:00,20.63
2022-02-17 22:17:00,20.63
2022-02-17 23:17:00,20.53
2022-02-18 00:17:00,20.51
2022-02-18 01:17:00,20.5
2022-02-18 02:17:00,20.39
2022-02-18 03:17:00,20.38
2022-02-18 04:17:00,20.38
2022-02-18 05:17:00,20.38
2022-02-18 06:17:00,20.37
2022-02-18 07:17:00,20.38
2022-02-18 08:17:00,20.38
2022-02-18 09:17:00,20.5
2022-02-18 10:17:00,20.54
2022-02-18 11:17:00,20.75
2022-02-18 12:17:00,20.88
2022-02-18 13:17:00,21
2022-02-18 14:17:00,21.11
2022-02-18 15:17:00,18.48
2022-02-18 16:17:00,21.11
2022-02-18 17:17:00,21.01
2022-02-18 18:17:00,20.98
2022-02-18 19:17:00,20.87
2022-02-18 20:17:00,20.75
2022-02-18 21:17:00,20.75
2022-02-18 22:17:00,20.75
2022-02-18 23:17:00,20.71
2022-02-19 00:17:00,20.64
2022-02-19 01:17:00,20.63
2022-02-19 02:17:00,20.63
2022-02-19 03:17:00,20.52
2022-02-19 04:17:00,20.51
2022-02-19 05:17:00,20.51
2022-02-19 06:17:00,20.5
2022-02-19 07:17:00,20.4
2022-02-19 08:17:00,20.44
2022-02-19 09:17:00,20.5
2022-02-19 10:17:00,20.63
2022-02-19 11:17:00,20.75
2022-02-19 12:17:00,20.87
2022-02-19 13:17:00,20.99
2022-02-19 14:17:00,20.99
2022-02-19 15:17:00,20.99
2022-02-19 16:17:00,20.99
2022-02-19 17:17:00,20.98
2022-02-19 18:17:00,20.87
2022-02-19 19:17:00,20.85
2022-02-19 20:17:00,20.75
2022-02-19 21:17:00,20.75
2022-02-19 22:17:00,20.75
2022-02-19 23:17:00,20.64
2022-02-20 00:17:00,20.63
2022-02-20 01:17:00,20.63
2022-02-20 02:17:00,20.63
2022-02-20 03:17:00,20.63
2022-02-20 04:17:00,20.62
2022-02-20 05:17:00,20.53
2022-02-20 06:17:00,20.51
2022-02-20 07:17:00,20.5
2022-02-20 08:17:00,20.51
2022-02-20 09:17:00,20.63
2022-02-20 10:17:00,20.8
2022-02-20 11:17:00,20.88
2022-02-20 12:17:00,21.09
2022-02-20 13:17:00,21.36
2022-02-20 14:17:00,21.47
2022-02-20 15:17:00,21.57
2022-02-20 16:17:00,21.47
2022-02-20 17:17:00,21.23
2022-02-20 18:17:00,21.07
2022-02-20 19:17:00,20.87
2022-02-20 20:17:00,20.75
2022-02-20 21:17:00,20.63
2022-02-20 22:17:00,20.63
2022-02-20 23:17:00,20.5
2022-02-21 00:17:00,20.38
2022-02-21 01:17:00,20.26
2022-02-21 02:17:00,20.26
2022-02-21 03:17:00,20.26
2022-02-21 04:17:00,20.27
2022-02-21 05:17:00,20.26
2022-02-21 06:17:00,20.25
2022-02-21 07:17:00,20.14
2022-02-21 08:17:00,20.23
2022-02-21 09:17:00,20.28
2022-02-21 10:17:00,20.51
2022-02-21 11:17:00,20.64
2022-02-21 12:17:00,20.95
2022-02-21 13:17:00,21.23
2022-02-21 14:17:00,21.38
2022-02-21 15:17:00,21.37
2022-02-21 16:17:00,21.35
2022-02-21 17:17:00,21.13
2022-02-21 18:17:00,20.87
2022-02-21 19:17:00,20.51
2022-02-21 20:17:00,20.26
2022-02-21 21:17:00,20.21
2022-02-21 22:17:00,20.14
2022-02-21 23:17:00,20.11
2022-02-22 00:17:00,20.02
2022-02-22 01:17:00,19.9
2022-02-22 02:17:00,19.89
2022-02-22 03:17:00,19.77
2022-02-22 04:17:00,19.67
2022-02-22 05:17:00,19.65
2022-02-22 06:17:00,19.64
2022-02-22 07:17:00,19.65
2022-02-22 08:17:00,19.64
2022-02-22 09:17:00,19.65
2022-02-22 10:17:00,19.9
2022-02-22 11:17:00,20.17
2022-02-22 12:17:00,20.45
2022-02-22 14:33:00,20.87
2022-02-22 15:33:00,20.87
2022-02-22 16:33:00,20.75
2022-02-22 17:33:00,20.51
2022-02-22 18:33:00,20.39
2022-02-22 19:33:00,20.26
2022-02-22 20:33:00,20.14
2022-02-22 21:33:00,20.02
2022-02-22 22:33:00,19.9
2022-02-22 23:33:00,19.79
2022-02-23 00:33:00,19.77
2022-02-23 01:33:00,19.65
2022-02-23 02:33:00,19.62
2022-02-23 03:33:00,19.53
2022-02-23 04:33:00,19.52
2022-02-23 05:33:00,19.43
2022-02-23 06:33:00,19.41
2022-02-23 07:33:00,19.42
2022-02-23 08:33:00,19.53
2022-02-23 09:33:00,19.78
2022-02-23 10:33:00,20.14
2022-02-23 11:33:00,20.5
2022-02-23 12:33:00,20.76
2022-02-23 13:33:00,21.08
2022-02-23 14:33:00,21.23
2022-02-23 15:33:00,21.23
2022-02-23 16:33:00,21.11
2022-02-23 17:33:00,20.98
2022-02-23 18:33:00,20.75
2022-02-23 19:33:00,20.63
2022-02-23 20:33:00,20.51
2022-02-23 21:33:00,20.38
2022-02-23 22:33:00,20.26
2022-02-23 23:33:00,20.14
2022-02-24 00:33:00,20.12
2022-02-24 01:33:00,20.02
2022-02-24 02:33:00,19.9
2022-02-24 03:33:00,19.8
2022-02-24 04:33:00,19.77
2022-02-24 05:33:00,19.76
2022-02-24 06:33:00,19.66
2022-02-24 07:33:00,19.71
2022-02-24 08:33:00,19.79
2022-02-24 09:33:00,20.03
2022-02-24 10:33:00,20.38
2022-02-24 11:33:00,20.63
2022-02-24 12:33:00,20.96
2022-02-24 13:33:00,21.23
2022-02-24 14:33:00,21.36
2022-02-24 15:33:00,21.48
2022-02-24 16:33:00,21.35
2022-02-24 17:33:00,21.11
2022-02-24 18:33:00,20.97
2022-02-24 19:33:00,20.75
2022-02-24 20:33:00,20.63
2022-02-24 21:33:00,20.41
2022-02-24 22:33:00,20.32
2022-02-24 23:33:00,20.26
2022-02-25 00:33:00,20.19
2022-02-25 01:33:00,20.14
2022-02-25 02:33:00,20.04
2022-02-25 03:33:00,20.02
2022-02-25 04:33:00,19.91
2022-02-25 05:33:00,19.9
2022-02-25 06:33:00,19.89
2022-02-25 07:33:00,19.9
2022-02-25 08:33:00,20
2022-02-25 09:33:00,20.14
2022-02-25 10:33:00,20.38
2022-02-25 11:33:00,20.76
2022-02-25 12:33:00,21.11
2022-02-25 13:33:00,21.36
2022-02-25 14:33:00,21.47
2022-02-25 15:33:00,21.47
2022-02-25 16:33:00,21.24
2022-02-25 17:33:00,21.11
2022-02-25 18:33:00,20.99
2022-02-25 19:33:00,20.87
2022-02-25 20:33:00,20.7
2022-02-25 21:33:00,20.54
2022-02-25 22:33:00,20.45
2022-02-25 23:33:00,20.37
2022-02-26 00:33:00,20.26
2022-02-26 01:33:00,20.26
2022-02-26 02:33:00,20.14
2022-02-26 03:33:00,19.9
2022-02-26 04:33:00,19.78
2022-02-26 05:33:00,19.65
2022-02-26 06:33:00,19.54
2022-02-26 07:33:00,19.52
2022-02-26 08:33:00,19.41
2022-02-26 09:33:00,19.41
2022-02-26 10:33:00,19.33
2022-02-26 11:33:00,19.41
2022-02-26 12:33:00,19.49
2022-02-26 13:33:00,19.53
2022-02-26 14:33:00,19.57
2022-02-26 15:33:00,19.65
2022-02-26 16:33:00,19.53
2022-02-26 18:43:00,19.26
2022-02-26 19:43:00,19.18
2022-02-26 20:43:00,19.16
2022-02-26 21:43:00,19.15
2022-02-26 22:43:00,19.04
2022-02-26 23:43:00,19.04
2022-02-27 00:43:00,19.04
2022-02-27 01:43:00,19.07
2022-02-27 02:43:00,19.05
2022-02-27 03:43:00,19.04
2022-02-27 04:43:00,18.92
2022-02-27 05:43:00,18.91
2022-02-27 06:43:00,18.91
2022-02-27 07:43:00,18.92
2022-02-27 08:43:00,18.94
2022-02-27 09:43:00,19.17
2022-02-27 10:43:00,19.29
2022-02-27 11:43:00,19.53
2022-02-27 12:43:00,19.66
2022-02-27 13:43:00,19.9
2022-02-27 14:43:00,19.89
2022-02-27 15:43:00,19.9
2022-02-27 16:43:00,19.78
2022-02-27 17:43:00,19.65
2022-02-27 18:43:00,19.53
2022-02-27 19:43:00,19.41
2022-02-27 20:43:00,19.4
2022-02-27 21:43:00,19.41
2022-02-27 22:43:00,19.3
2022-02-27 23:43:00,19.32
2022-02-28 00:43:00,19.41
2022-02-28 01:43:00,19.41
2022-02-28 02:43:00,19.41
2022-02-28 03:43:00,19.41
2022-02-28 04:43:00,19.3
2022-02-28 05:43:00,19.29
2022-02-28 06:43:00,19.29
2022-02-28 07:43:00,19.33
2022-02-28 08:43:00,19.42
2022-02-28 09:43:00,19.66
2022-02-28 10:43:00,20.02
2022-02-28 11:43:00,20.34
2022-02-28 12:43:00,20.63
2022-02-28 13:43:00,20.86
2022-02-28 14:43:00,20.99
2022-02-28 15:43:00,21
2022-02-28 16:43:00,20.84
2022-02-28 17:43:00,20.63
2022-02-28 18:43:00,20.5
2022-02-28 19:43:00,20.28
2022-02-28 20:43:00,20.14
2022-02-28 21:43:00,19.9
2022-02-28 22:43:00,19.65
2022-02-28 23:43:00,19.53
2022-03-01 00:43:00,19.41
2022-03-01 01:43:00,19.29
2022-03-01 02:43:00,19.19
2022-03-01 03:43:00,19.06
2022-03-01 04:43:00,19.17
2022-03-01 05:43:00,19.09
2022-03-01 06:43:00,19.04
2022-03-01 07:43:00,19.04
2022-03-01 08:43:00,19.04
2022-03-01 09:43:00,19.29
2022-03-01 10:43:00,19.53
2022-03-01 11:43:00,19.82
2022-03-01 12:43:00,20.14
2022-03-01 13:43:00,20.38
2022-03-01 14:43:00,20.51
2022-03-01 15:43:00,20.45
2022-03-01 16:43:00,20.38
2022-03-01 17:43:00,20.14
2022-03-01 18:43:00,20.01
2022-03-01 19:43:00,19.9
2022-03-01 20:43:00,19.78
2022-03-01 21:43:00,19.65
2022-03-01 22:43:00,19.53
2022-03-01 23:43:00,19.43
2022-03-02 00:43:00,19.41
2022-03-02 01:43:00,19.3
2022-03-02 02:43:00,19.29
2022-03-02 03:43:00,19.27
2022-03-02 04:43:00,19.17
2022-03-02 05:43:00,19.17
2022-03-02 06:43:00,19.15
2022-03-02 07:43:00,19.16
2022-03-02 08:43:00,19.28
2022-03-02 09:43:00,19.53
2022-03-02 10:43:00,19.9
2022-03-02 11:43:00,20.26
2022-03-02 12:43:00,20.51
2022-03-02 13:43:00,20.75
2022-03-02 14:43:00,20.87
2022-03-02 15:43:00,20.8
2022-03-02 16:43:00,20.74
2022-03-02 17:43:00,20.51
2022-03-02 18:43:00,20.39
2022-03-02 19:43:00,20.26
2022-03-02 20:43:00,20.14
2022-03-02 21:43:00,20.02
2022-03-02 22:43:00,19.9
2022-03-02 23:43:00,19.79
2022-03-03 00:43:00,19.77
2022-03-03 01:43:00,19.68
2022-03-03 02:43:00,19.64
2022-03-03 03:43:00,19.65
2022-03-03 04:43:00,19.61
2022-03-03 05:43:00,19.53
2022-03-03 06:43:00,19.53
2022-03-03 07:43:00,19.53
2022-03-03 08:43:00,19.65
2022-03-03 09:43:00,19.9
2022-03-03 10:43:00,20.26
2022-03-03 11:43:00,20.49
2022-03-03 12:43:00,20.63
2022-03-03 13:43:00,20.75
2022-03-03 14:43:00,20.84
2022-03-03 15:43:00,20.86
2022-03-03 16:43:00,20.75
2022-03-03 17:43:00,20.63
2022-03-03 18:43:00,20.51
2022-03-03 19:43:00,20.27
2022-03-03 20:43:00,20.16
2022-03-03 21:43:00,20.02
2022-03-03 22:43:00,19.91
2022-03-03 23:43:00,19.82
2022-03-04 00:43:00,19.78
2022-03-04 01:43:00,19.65
2022-03-04 02:43:00,19.64
2022-03-04 03:43:00,19.53
2022-03-04 04:43:00,19.53
2022-03-04 05:43:00,19.53
2022-03-04 06:43:00,19.43
2022-03-04 07:43:00,19.53
2022-03-04 08:43:00,19.65
2022-03-04 09:43:00,19.9
2022-03-04 10:43:00,20.02
2022-03-04 12:01:00,20.26
2022-03-04 13:01:00,20.28
2022-03-04 14:01:00,20.38
2022-03-04 15:01:00,20.38
2022-03-04 16:01:00,20.26
2022-03-04 17:01:00,20.38
2022-03-04 18:01:00,20.26
2022-03-04 19:01:00,20.14
2022-03-04 20:01:00,20.03
2022-03-04 21:01:00,19.9
2022-03-04 22:01:00,19.77
2022-03-04 23:01:00,19.74
2022-03-05 00:01:00,19.65
2022-03-05 01:01:00,19.53
2022-03-05 02:01:00,19.43
2022-03-05 03:01:00,19.41
2022-03-05 04:01:00,19.41
2022-03-05 05:01:00,19.39
2022-03-05 06:01:00,19.29
2022-03-05 07:01:00,19.16
2022-03-05 08:01:00,19.16
2022-03-05 09:01:00,19.17
2022-03-05 10:01:00,19.53
2022-03-05 11:01:00,19.78
2022-03-05 12:01:00,20.02
2022-03-05 13:01:00,20.26
2022-03-05 14:01:00,20.5
2022-03-05 15:01:00,20.51
2022-03-05 16:01:00,20.38
2022-03-05 17:01:00,20.26
2022-03-05 18:01:00,20.02
2022-03-05 19:01:00,19.89
2022-03-05 20:01:00,19.77
2022-03-05 21:01:00,19.65
2022-03-05 22:01:00,19.59
2022-03-05 23:01:00,19.51
2022-03-06 00:01:00,19.41
2022-03-06 01:01:00,19.41
2022-03-06 02:01:00,19.29
2022-03-06 03:01:00,19.15
2022-03-06 04:01:00,19.17
2022-03-06 05:01:00,19.17
2022-03-06 06:01:00,19.06
2022-03-06 07:01:00,19.16
2022-03-06 08:01:00,19.17
2022-03-06 09:01:00,19.29
2022-03-06 10:01:00,19.65
2022-03-06 11:01:00,19.9
2022-03-06 12:01:00,20.26
2022-03-06 13:01:00,20.51
2022-03-06 14:01:00,20.63
2022-03-06 15:01:00,20.63
2022-03-06 16:01:00,20.51
2022-03-06 17:01:00,20.39
2022-03-06 18:01:00,20.26
2022-03-06 19:01:00,20.06
2022-03-06 20:01:00,19.9
2022-03-06 21:01:00,19.78
2022-03-06 22:01:00,19.65
2022-03-06 23:01:00,19.56
2022-03-07 00:01:00,19.53
2022-03-07 01:01:00,19.41
2022-03-07 02:01:00,19.29
2022-03-07 03:01:00,19.28
2022-03-07 04:01:00,19.29
2022-03-07 05:01:00,19.16
2022-03-07 06:01:00,19.18
2022-03-07 07:01:00,19.17
2022-03-07 08:01:00,19.29
2022-03-07 09:01:00,19.41
2022-03-07 10:01:00,19.7
2022-03-07 11:01:00,20.04
2022-03-07 12:01:00,20.39
2022-03-07 13:01:00,20.63
2022-03-07 14:01:00,20.51
2022-03-07 15:01:00,20.54
2022-03-07 16:01:00,20.5
2022-03-07 17:01:00,20.4
2022-03-07 18:01:00,20.27
2022-03-07 19:01:00,20.14
2022-03-07 20:01:00,19.92
2022-03-07 21:01:00,19.79
2022-03-07 22:01:00,19.68
2022-03-07 23:01:00,19.65
2022-03-08 00:01:00,19.53
2022-03-08 01:01:00,19.41
2022-03-08 02:01:00,19.4
2022-03-08 03:01:00,19.29
2022-03-08 04:01:00,19.28
2022-03-08 05:01:00,19.25
2022-03-08 06:01:00,19.16
2022-03-08 07:01:00,19.15
2022-03-08 08:01:00,19.16
2022-03-08 09:01:00,19.18
2022-03-08 10:01:00,19.54
2022-03-08 11:01:00,19.78
2022-03-08 12:01:00,20.14
2022-03-08 13:01:00,20.39
2022-03-08 14:01:00,20.63
2022-03-08 15:01:00,20.64
2022-03-08 16:01:00,20.63
2022-03-08 17:01:00,20.4
2022-03-08 18:01:00,20.15
2022-03-08 19:01:00,19.9
2022-03-08 20:01:00,19.68
2022-03-08 21:01:00,19.54
2022-03-08 22:01:00,19.53
2022-03-08 23:01:00,19.41
2022-03-09 00:01:00,19.29
2022-03-09 01:01:00,19.29
2022-03-09 02:01:00,19.18
2022-03-09 03:01:00,19.16
2022-03-09 04:01:00,19.17
2022-03-09 05:01:00,19.16
2022-03-09 06:01:00,19.17
2022-03-09 07:01:00,19.13
2022-03-09 08:01:00,19.17
2022-03-09 09:01:00,19.3
2022-03-09 10:01:00,19.67
