"TIME","K.kg/m^3"
2021-10-03 14:21:00,0.145218
2021-10-03 14:36:00,0.14482
2021-10-03 14:51:00,0.144741
2021-10-03 15:06:00,0.144572
2021-10-03 15:21:00,0.144885
2021-10-03 15:36:00,0.145106
2021-10-03 15:51:00,0.145365
2021-10-03 16:06:00,0.145695
2021-10-03 16:21:00,0.145641
2021-10-03 16:36:00,0.145946
2021-10-03 16:51:00,0.14593
2021-10-03 17:06:00,0.146223
2021-10-03 17:21:00,0.146315
2021-10-03 17:36:00,0.146992
2021-10-03 17:51:00,0.147164
2021-10-03 18:06:00,0.147604
2021-10-03 18:21:00,0.147713
2021-10-03 18:36:00,0.148046
2021-10-03 18:51:00,0.148306
2021-10-03 19:06:00,0.148354
2021-10-03 19:21:00,0.148571
2021-10-03 19:36:00,0.148992
2021-10-03 19:51:00,0.149072
2021-10-03 20:06:00,0.149339
2021-10-03 20:21:00,0.149599
2021-10-03 20:36:00,0.14976
2021-10-03 20:51:00,0.150154
2021-10-03 21:06:00,0.15022
2021-10-03 21:21:00,0.150507
2021-10-03 21:36:00,0.150437
2021-10-03 21:51:00,0.150438
2021-10-03 22:06:00,0.150437
2021-10-03 22:21:00,0.150783
2021-10-03 22:36:00,0.150859
2021-10-03 22:51:00,0.150836
2021-10-03 23:06:00,0.150732
2021-10-03 23:21:00,0.150798
2021-10-03 23:36:00,0.150943
2021-10-03 23:51:00,0.151044
2021-10-04 00:06:00,0.150985
2021-10-04 00:21:00,0.151101
2021-10-04 00:36:00,0.15168
2021-10-04 00:51:00,0.151339
2021-10-04 01:06:00,0.151863
2021-10-04 01:21:00,0.151865
2021-10-04 01:36:00,0.151714
2021-10-04 01:51:00,0.151538
2021-10-04 02:06:00,0.151916
2021-10-04 02:21:00,0.151906
2021-10-04 02:36:00,0.15159
2021-10-04 02:51:00,0.151314
2021-10-04 03:06:00,0.151758
2021-10-04 03:21:00,0.151458
2021-10-04 03:36:00,0.151679
2021-10-04 03:51:00,0.151837
2021-10-04 04:06:00,0.151884
2021-10-04 04:21:00,0.151899
2021-10-04 04:36:00,0.151714
2021-10-04 04:51:00,0.152131
2021-10-04 05:06:00,0.151642
2021-10-04 05:21:00,0.152236
2021-10-04 05:36:00,0.151979
2021-10-04 05:51:00,0.151556
2021-10-04 06:06:00,0.152168
2021-10-04 06:21:00,0.152215
2021-10-04 06:36:00,0.151992
2021-10-04 06:51:00,0.152094
2021-10-04 07:06:00,0.151974
2021-10-04 07:21:00,0.151544
2021-10-04 07:36:00,0.151441
2021-10-04 07:51:00,0.151335
2021-10-04 08:06:00,0.151239
2021-10-04 08:21:00,0.150823
2021-10-04 08:36:00,0.152098
2021-10-04 08:51:00,0.151641
2021-10-04 09:06:00,0.151343
2021-10-04 09:21:00,0.150508
2021-10-04 09:36:00,0.150333
2021-10-04 09:51:00,0.14953
2021-10-04 10:06:00,0.149322
2021-10-04 10:21:00,0.148875
2021-10-04 10:36:00,0.148745
2021-10-04 10:51:00,0.148004
2021-10-04 11:06:00,0.147829
2021-10-04 11:21:00,0.147534
2021-10-04 11:36:00,0.146803
2021-10-04 11:51:00,0.146587
2021-10-04 12:06:00,0.146626
2021-10-04 12:21:00,0.146189
2021-10-04 12:36:00,0.146514
2021-10-04 12:51:00,0.146525
2021-10-04 13:06:00,0.146595
2021-10-04 13:21:00,0.146344
2021-10-04 13:36:00,0.146491
2021-10-04 13:51:00,0.146259
2021-10-04 14:06:00,0.146456
2021-10-04 14:21:00,0.145867
2021-10-04 14:36:00,0.14574
2021-10-04 14:51:00,0.145589
2021-10-04 15:06:00,0.14551
2021-10-04 15:21:00,0.145387
2021-10-04 15:36:00,0.145624
2021-10-04 15:51:00,0.146024
2021-10-04 16:06:00,0.146542
2021-10-04 16:21:00,0.14672
2021-10-04 16:36:00,0.146864
2021-10-04 16:51:00,0.147112
2021-10-04 17:06:00,0.147386
2021-10-04 17:21:00,0.147779
2021-10-04 17:52:00,0.147847
2021-10-04 18:21:00,0.14867
2021-10-04 18:36:00,0.149043
2021-10-04 18:51:00,0.148996
2021-10-04 19:06:00,0.149096
2021-10-04 19:21:00,0.149598
2021-10-04 19:36:00,0.149725
2021-10-04 19:51:00,0.150026
2021-10-04 20:06:00,0.150128
2021-10-04 20:38:00,0.150196
2021-10-04 20:53:00,0.150474
2021-10-04 21:08:00,0.151816
2021-10-04 21:23:00,0.151772
2021-10-04 21:38:00,0.152841
2021-10-04 21:53:00,0.152467
2021-10-04 22:08:00,0.152906
2021-10-04 22:23:00,0.152664
2021-10-04 22:47:00,0.153145
2021-10-04 23:02:00,0.152744
2021-10-04 23:17:00,0.153073
2021-10-04 23:43:00,0.152791
2021-10-04 23:58:00,0.153159
2021-10-05 00:15:00,0.153543
2021-10-05 00:30:00,0.15367
2021-10-05 00:45:00,0.153626
2021-10-05 01:00:00,0.15346
2021-10-05 01:15:00,0.154276
2021-10-05 01:30:00,0.153956
2021-10-05 01:45:00,0.154537
2021-10-05 02:00:00,0.15372
2021-10-05 02:27:00,0.153662
2021-10-05 02:56:00,0.153843
2021-10-05 03:11:00,0.153675
2021-10-05 03:26:00,0.153671
2021-10-05 03:41:00,0.154003
2021-10-05 03:56:00,0.153978
2021-10-05 04:11:00,0.153798
2021-10-05 04:26:00,0.153963
2021-10-05 04:41:00,0.15413
2021-10-05 04:56:00,0.154147
2021-10-05 05:11:00,0.15381
2021-10-05 05:26:00,0.154059
2021-10-05 05:41:00,0.154047
2021-10-05 05:56:00,0.154162
2021-10-05 06:11:00,0.153829
2021-10-05 06:26:00,0.154047
2021-10-05 06:41:00,0.154087
2021-10-05 06:56:00,0.153983
2021-10-05 07:11:00,0.153971
2021-10-05 07:26:00,0.153506
2021-10-05 07:41:00,0.154778
2021-10-05 07:56:00,0.152744
2021-10-05 08:11:00,0.153216
2021-10-05 08:26:00,0.152103
2021-10-05 08:41:00,0.152469
2021-10-05 08:56:00,0.152059
2021-10-05 09:11:00,0.151735
2021-10-05 09:26:00,0.15147
2021-10-05 09:41:00,0.15155
2021-10-05 09:56:00,0.150952
2021-10-05 10:11:00,0.151031
2021-10-05 10:26:00,0.150076
2021-10-05 10:56:00,0.148989
2021-10-05 11:11:00,0.148023
2021-10-05 11:26:00,0.14778
2021-10-05 11:41:00,0.147668
2021-10-05 11:59:00,0.146744
2021-10-05 12:14:00,0.146434
2021-10-05 12:29:00,0.145777
2021-10-05 12:44:00,0.145595
2021-10-05 12:59:00,0.145786
2021-10-05 13:14:00,0.145537
2021-10-05 13:29:00,0.145162
2021-10-05 13:44:00,0.145076
2021-10-05 13:59:00,0.144709
2021-10-05 14:14:00,0.144892
2021-10-05 14:29:00,0.145395
2021-10-05 14:44:00,0.144729
2021-10-05 14:59:00,0.144028
2021-10-05 15:14:00,0.144417
2021-10-05 15:29:00,0.145453
2021-10-05 15:44:00,0.144902
2021-10-05 15:59:00,0.145365
2021-10-05 16:14:00,0.145985
2021-10-05 16:29:00,0.146466
2021-10-05 16:44:00,0.14716
2021-10-05 16:59:00,0.147538
2021-10-05 17:14:00,0.147719
2021-10-05 17:29:00,0.148792
2021-10-05 17:44:00,0.149686
2021-10-05 18:14:00,0.150503
2021-10-05 18:43:00,0.15116
2021-10-05 18:58:00,0.151428
2021-10-05 19:13:00,0.151572
2021-10-05 19:28:00,0.151933
2021-10-05 19:43:00,0.151502
2021-10-05 19:58:00,0.152009
2021-10-05 20:13:00,0.151778
2021-10-05 20:28:00,0.151818
2021-10-05 20:43:00,0.152296
2021-10-05 20:58:00,0.152431
2021-10-05 21:13:00,0.152719
2021-10-05 21:28:00,0.152391
2021-10-05 21:43:00,0.152312
2021-10-05 21:58:00,0.152422
2021-10-05 22:13:00,0.153624
2021-10-05 22:28:00,0.153083
2021-10-05 22:43:00,0.152606
2021-10-05 22:58:00,0.153101
2021-10-05 23:13:00,0.152479
2021-10-05 23:28:00,0.152924
2021-10-05 23:43:00,0.153066
2021-10-05 23:58:00,0.152628
2021-10-06 00:13:00,0.152977
2021-10-06 00:28:00,0.152904
2021-10-06 00:43:00,0.152555
2021-10-06 00:58:00,0.152915
2021-10-06 01:13:00,0.152388
2021-10-06 01:28:00,0.152349
2021-10-06 01:43:00,0.152942
2021-10-06 01:58:00,0.152841
2021-10-06 02:13:00,0.153327
2021-10-06 02:28:00,0.153358
2021-10-06 02:43:00,0.152763
2021-10-06 02:58:00,0.152213
2021-10-06 03:13:00,0.151946
2021-10-06 03:28:00,0.152299
2021-10-06 03:43:00,0.152639
2021-10-06 03:58:00,0.152165
2021-10-06 04:13:00,0.152547
2021-10-06 04:28:00,0.152138
2021-10-06 04:43:00,0.152242
2021-10-06 04:58:00,0.152014
2021-10-06 05:13:00,0.151251
2021-10-06 05:28:00,0.151336
2021-10-06 05:43:00,0.151735
2021-10-06 05:58:00,0.151929
2021-10-06 06:13:00,0.151862
2021-10-06 06:28:00,0.152039
2021-10-06 06:43:00,0.151491
2021-10-06 06:58:00,0.152141
2021-10-06 07:13:00,0.154021
2021-10-06 07:28:00,0.154075
2021-10-06 07:43:00,0.153353
2021-10-06 07:58:00,0.151956
2021-10-06 08:13:00,0.152792
2021-10-06 08:28:00,0.15439
2021-10-06 08:43:00,0.152973
2021-10-06 08:58:00,0.150823
2021-10-06 09:13:00,0.150685
2021-10-06 09:28:00,0.15218
2021-10-06 09:43:00,0.150664
2021-10-06 09:58:00,0.150171
2021-10-06 10:13:00,0.144942
2021-10-06 10:28:00,0.144511
2021-10-06 10:43:00,0.141995
2021-10-06 10:58:00,0.138962
2021-10-06 11:13:00,0.135922
2021-10-06 11:28:00,0.133275
2021-10-06 11:43:00,0.132051
2021-10-06 11:58:00,0.131663
2021-10-06 12:13:00,0.131179
2021-10-06 12:28:00,0.131183
2021-10-06 12:43:00,0.131411
2021-10-06 12:58:00,0.13162
2021-10-06 13:13:00,0.13202
2021-10-06 13:28:00,0.132391
2021-10-06 13:43:00,0.13289
2021-10-06 13:58:00,0.133323
2021-10-06 14:13:00,0.133675
2021-10-06 14:28:00,0.134524
2021-10-06 14:43:00,0.135581
2021-10-06 14:58:00,0.134773
2021-10-06 15:13:00,0.134359
2021-10-06 15:28:00,0.134133
2021-10-06 15:43:00,0.135113
2021-10-06 15:58:00,0.136684
2021-10-06 16:13:00,0.137351
2021-10-06 16:28:00,0.138917
2021-10-06 16:43:00,0.140581
2021-10-06 16:58:00,0.142504
2021-10-06 17:13:00,0.144723
2021-10-06 17:28:00,0.146535
2021-10-06 17:43:00,0.148251
2021-10-06 17:58:00,0.149885
2021-10-06 18:13:00,0.151251
2021-10-06 18:28:00,0.152693
2021-10-06 18:43:00,0.154044
2021-10-06 18:58:00,0.155038
2021-10-06 19:13:00,0.156044
2021-10-06 19:28:00,0.156948
2021-10-06 19:43:00,0.157834
2021-10-06 19:58:00,0.158729
2021-10-06 20:13:00,0.159584
2021-10-06 20:28:00,0.160373
2021-10-06 20:43:00,0.161211
2021-10-06 20:58:00,0.161747
2021-10-06 21:13:00,0.162337
2021-10-06 21:28:00,0.1631
2021-10-06 21:43:00,0.163706
2021-10-06 21:58:00,0.164268
2021-10-06 22:13:00,0.164931
2021-10-06 22:28:00,0.165743
2021-10-06 22:43:00,0.166616
2021-10-06 22:58:00,0.1675
2021-10-06 23:13:00,0.168367
2021-10-06 23:28:00,0.169055
2021-10-06 23:43:00,0.16977
2021-10-06 23:58:00,0.170337
2021-10-07 00:13:00,0.170713
2021-10-07 00:28:00,0.171163
2021-10-07 00:43:00,0.171671
2021-10-07 00:58:00,0.17207
2021-10-07 01:13:00,0.172149
2021-10-07 01:28:00,0.172246
2021-10-07 01:43:00,0.172315
2021-10-07 01:58:00,0.172302
2021-10-07 02:13:00,0.172221
2021-10-07 02:28:00,0.171976
2021-10-07 02:43:00,0.171665
2021-10-07 02:58:00,0.171312
2021-10-07 03:13:00,0.170973
2021-10-07 03:28:00,0.170737
2021-10-07 03:43:00,0.170343
2021-10-07 03:58:00,0.170122
2021-10-07 04:13:00,0.169942
2021-10-07 04:28:00,0.170174
2021-10-07 04:43:00,0.170185
2021-10-07 04:58:00,0.170197
2021-10-07 05:13:00,0.170164
2021-10-07 05:28:00,0.170204
2021-10-07 05:43:00,0.170038
2021-10-07 05:58:00,0.169725
2021-10-07 06:13:00,0.169382
2021-10-07 06:28:00,0.168998
2021-10-07 06:43:00,0.168607
2021-10-07 06:58:00,0.16805
2021-10-07 07:13:00,0.16745
2021-10-07 07:28:00,0.166836
2021-10-07 07:43:00,0.166419
2021-10-07 07:58:00,0.165744
2021-10-07 08:13:00,0.165055
2021-10-07 08:28:00,0.164239
2021-10-07 08:43:00,0.162932
2021-10-07 08:58:00,0.161727
2021-10-07 09:13:00,0.160481
2021-10-07 09:28:00,0.159456
2021-10-07 09:43:00,0.158657
2021-10-07 09:58:00,0.158049
2021-10-07 10:13:00,0.157712
2021-10-07 10:28:00,0.157274
2021-10-07 10:43:00,0.156868
2021-10-07 10:58:00,0.156991
2021-10-07 11:13:00,0.157014
2021-10-07 11:28:00,0.156562
2021-10-07 11:43:00,0.155754
2021-10-07 11:58:00,0.155155
2021-10-07 12:13:00,0.154539
2021-10-07 12:28:00,0.153649
2021-10-07 12:43:00,0.15256
2021-10-07 12:58:00,0.151433
2021-10-07 13:13:00,0.15017
2021-10-07 13:28:00,0.149264
2021-10-07 13:43:00,0.149735
2021-10-07 13:58:00,0.150822
2021-10-07 14:13:00,0.152529
2021-10-07 14:35:00,0.154052
2021-10-07 15:04:00,0.154562
2021-10-07 15:19:00,0.15511
2021-10-07 15:34:00,0.15543
2021-10-07 15:49:00,0.155704
2021-10-07 16:04:00,0.155917
2021-10-07 16:19:00,0.156088
2021-10-07 16:34:00,0.156388
2021-10-07 16:49:00,0.156674
2021-10-07 17:04:00,0.156928
2021-10-07 17:19:00,0.157209
2021-10-07 17:34:00,0.15754
2021-10-07 17:49:00,0.157883
2021-10-07 18:04:00,0.158349
2021-10-07 18:19:00,0.158721
2021-10-07 18:34:00,0.159054
2021-10-07 18:49:00,0.156283
2021-10-07 19:04:00,0.159672
2021-10-07 19:19:00,0.159918
2021-10-07 19:34:00,0.16027
2021-10-07 19:49:00,0.16088
2021-10-07 20:04:00,0.16133
2021-10-07 20:19:00,0.161739
2021-10-07 20:34:00,0.162253
2021-10-07 20:49:00,0.162798
2021-10-07 21:04:00,0.163454
2021-10-07 21:19:00,0.163702
2021-10-07 21:34:00,0.16398
2021-10-07 21:49:00,0.164228
2021-10-07 22:04:00,0.164395
2021-10-07 22:19:00,0.164775
2021-10-07 22:34:00,0.164958
2021-10-07 22:49:00,0.165196
2021-10-07 23:04:00,0.165441
2021-10-07 23:19:00,0.165687
2021-10-07 23:34:00,0.165952
2021-10-07 23:49:00,0.163076
2021-10-08 00:04:00,0.166225
2021-10-08 00:19:00,0.166246
2021-10-08 00:34:00,0.166226
2021-10-08 00:49:00,0.166207
2021-10-08 01:04:00,0.166163
2021-10-08 01:19:00,0.166187
2021-10-08 01:34:00,0.166203
2021-10-08 01:49:00,0.166263
2021-10-08 02:04:00,0.166162
2021-10-08 02:19:00,0.166162
2021-10-08 02:34:00,0.166201
2021-10-08 02:49:00,0.166172
2021-10-08 03:04:00,0.166094
2021-10-08 03:19:00,0.166144
2021-10-08 03:34:00,0.166184
2021-10-08 03:49:00,0.166252
2021-10-08 04:04:00,0.166281
2021-10-08 04:19:00,0.165965
2021-10-08 04:34:00,0.166238
2021-10-08 04:49:00,0.166194
2021-10-08 05:04:00,0.166022
2021-10-08 05:19:00,0.166068
2021-10-08 05:34:00,0.166031
2021-10-08 05:49:00,0.166057
2021-10-08 06:04:00,0.165968
2021-10-08 06:19:00,0.165909
2021-10-08 06:34:00,0.165825
2021-10-08 06:49:00,0.165681
2021-10-08 07:04:00,0.165378
2021-10-08 07:19:00,0.164926
2021-10-08 07:34:00,0.164277
2021-10-08 07:49:00,0.163426
2021-10-08 08:04:00,0.162474
2021-10-08 08:35:00,0.160145
2021-10-08 08:50:00,0.159104
2021-10-08 09:05:00,0.158099
2021-10-08 09:20:00,0.15725
2021-10-08 09:35:00,0.156308
2021-10-08 09:50:00,0.155374
2021-10-08 10:05:00,0.154337
2021-10-08 10:20:00,0.153275
2021-10-08 10:35:00,0.152413
2021-10-08 10:50:00,0.151519
2021-10-08 11:05:00,0.150879
2021-10-08 11:20:00,0.150115
2021-10-08 11:35:00,0.148951
2021-10-08 11:50:00,0.147597
2021-10-08 12:05:00,0.146391
2021-10-08 12:20:00,0.145283
2021-10-08 12:35:00,0.143356
2021-10-08 12:50:00,0.140345
2021-10-08 13:05:00,0.13932
2021-10-08 13:20:00,0.138181
2021-10-08 13:35:00,0.137448
2021-10-08 13:50:00,0.136093
2021-10-08 14:05:00,0.136866
2021-10-08 14:20:00,0.138023
2021-10-08 14:46:00,0.13862
2021-10-08 15:15:00,0.137712
2021-10-08 15:30:00,0.138117
2021-10-08 15:45:00,0.138638
2021-10-08 16:00:00,0.139907
2021-10-08 16:15:00,0.141106
2021-10-08 16:30:00,0.141881
2021-10-08 16:45:00,0.142648
2021-10-08 17:00:00,0.143163
2021-10-08 17:15:00,0.143955
2021-10-08 17:30:00,0.145403
2021-10-08 17:45:00,0.146648
2021-10-08 18:00:00,0.147641
2021-10-08 18:15:00,0.149559
2021-10-08 18:30:00,0.150854
2021-10-08 18:45:00,0.152194
2021-10-08 19:00:00,0.153356
2021-10-08 19:15:00,0.154483
2021-10-08 19:30:00,0.155373
2021-10-08 19:45:00,0.156132
2021-10-08 20:00:00,0.156802
2021-10-08 20:15:00,0.157369
2021-10-08 20:30:00,0.157847
2021-10-08 20:45:00,0.158357
2021-10-08 21:00:00,0.15878
2021-10-08 21:15:00,0.159129
2021-10-08 21:30:00,0.159448
2021-10-08 21:45:00,0.159807
2021-10-08 22:00:00,0.15901
2021-10-08 22:15:00,0.16056
2021-10-08 22:30:00,0.161014
2021-10-08 22:45:00,0.161411
2021-10-08 23:00:00,0.161808
2021-10-08 23:15:00,0.162054
2021-10-08 23:30:00,0.162308
2021-10-08 23:45:00,0.1626
2021-10-09 00:00:00,0.162945
2021-10-09 00:15:00,0.163219
2021-10-09 00:30:00,0.16344
2021-10-09 00:45:00,0.163648
2021-10-09 01:00:00,0.163771
2021-10-09 01:15:00,0.163955
2021-10-09 01:30:00,0.164141
2021-10-09 01:45:00,0.164287
2021-10-09 02:00:00,0.164342
2021-10-09 02:15:00,0.164441
2021-10-09 02:30:00,0.16454
2021-10-09 02:45:00,0.164575
2021-10-09 03:00:00,0.164518
2021-10-09 03:15:00,0.164541
2021-10-09 03:30:00,0.164629
2021-10-09 03:45:00,0.164633
2021-10-09 04:00:00,0.164717
2021-10-09 04:15:00,0.164766
2021-10-09 04:30:00,0.164839
2021-10-09 04:45:00,0.16481
2021-10-09 05:00:00,0.164846
2021-10-09 05:15:00,0.164917
2021-10-09 05:30:00,0.164856
2021-10-09 05:45:00,0.164815
2021-10-09 06:00:00,0.164694
2021-10-09 06:15:00,0.164718
2021-10-09 06:30:00,0.164675
2021-10-09 06:45:00,0.164464
2021-10-09 07:00:00,0.164191
2021-10-09 07:15:00,0.164007
2021-10-09 07:30:00,0.163529
2021-10-09 07:45:00,0.162783
2021-10-09 08:00:00,0.161736
2021-10-09 08:15:00,0.160308
2021-10-09 08:30:00,0.158632
2021-10-09 08:45:00,0.156786
2021-10-09 10:11:00,0.139508
2021-10-09 10:26:00,0.139318
2021-10-09 10:41:00,0.139142
2021-10-09 10:56:00,0.138922
2021-10-09 11:11:00,0.138802
2021-10-09 11:26:00,0.138867
2021-10-09 11:41:00,0.13899
2021-10-09 11:56:00,0.138944
2021-10-09 12:11:00,0.139022
2021-10-09 12:26:00,0.139128
2021-10-09 12:41:00,0.139608
2021-10-09 12:56:00,0.139978
2021-10-09 13:11:00,0.14034
2021-10-09 13:26:00,0.140524
2021-10-09 13:41:00,0.140762
2021-10-09 13:56:00,0.141056
2021-10-09 14:11:00,0.141326
2021-10-09 14:26:00,0.14154
2021-10-09 14:41:00,0.141672
2021-10-09 14:56:00,0.141634
2021-10-09 15:11:00,0.141605
2021-10-09 15:26:00,0.141653
2021-10-09 15:41:00,0.141839
2021-10-09 15:56:00,0.14086
2021-10-09 16:11:00,0.142346
2021-10-09 16:26:00,0.142625
2021-10-09 16:41:00,0.142876
2021-10-09 16:56:00,0.143063
2021-10-09 17:11:00,0.143275
2021-10-09 17:26:00,0.143497
2021-10-09 17:41:00,0.143761
2021-10-09 17:56:00,0.144024
2021-10-09 18:11:00,0.144179
2021-10-09 18:26:00,0.144381
2021-10-09 18:41:00,0.1446
2021-10-09 18:56:00,0.144794
2021-10-09 19:11:00,0.14498
2021-10-09 19:26:00,0.145251
2021-10-09 19:41:00,0.145392
2021-10-09 19:56:00,0.145524
2021-10-09 20:11:00,0.145728
2021-10-09 20:26:00,0.145781
2021-10-09 20:41:00,0.146005
2021-10-09 20:56:00,0.146177
2021-10-09 21:11:00,0.14627
2021-10-09 21:26:00,0.146432
2021-10-09 21:41:00,0.14659
2021-10-09 21:56:00,0.146685
2021-10-09 22:11:00,0.146741
2021-10-09 22:26:00,0.146835
2021-10-09 22:41:00,0.146888
2021-10-09 22:56:00,0.146911
2021-10-09 23:11:00,0.14689
2021-10-09 23:26:00,0.14699
2021-10-09 23:41:00,0.147003
2021-10-09 23:56:00,0.147041
2021-10-10 00:11:00,0.147021
2021-10-10 00:26:00,0.147115
2021-10-10 00:41:00,0.147015
2021-10-10 00:56:00,0.147169
2021-10-10 01:11:00,0.147177
2021-10-10 01:26:00,0.147155
2021-10-10 01:41:00,0.147271
2021-10-10 01:56:00,0.147222
2021-10-10 02:11:00,0.147262
2021-10-10 02:26:00,0.147199
2021-10-10 02:41:00,0.14726
2021-10-10 02:56:00,0.147317
2021-10-10 03:11:00,0.147339
2021-10-10 03:26:00,0.147384
2021-10-10 03:41:00,0.147482
2021-10-10 03:56:00,0.147507
2021-10-10 04:11:00,0.147608
2021-10-10 04:26:00,0.14771
2021-10-10 04:41:00,0.147724
2021-10-10 04:56:00,0.147745
2021-10-10 05:11:00,0.147759
2021-10-10 05:26:00,0.147751
2021-10-10 05:41:00,0.147734
2021-10-10 05:56:00,0.147781
2021-10-10 06:11:00,0.147787
2021-10-10 06:26:00,0.147801
2021-10-10 06:41:00,0.147829
2021-10-10 06:56:00,0.147666
2021-10-10 07:11:00,0.147814
2021-10-10 07:26:00,0.147872
2021-10-10 07:41:00,0.147861
2021-10-10 07:56:00,0.147664
2021-10-10 08:11:00,0.147546
2021-10-10 08:26:00,0.147265
2021-10-10 08:41:00,0.147036
2021-10-10 08:56:00,0.146834
2021-10-10 09:11:00,0.146591
2021-10-10 09:26:00,0.146392
2021-10-10 09:41:00,0.14599
2021-10-10 09:56:00,0.145521
2021-10-10 10:11:00,0.145255
2021-10-10 10:26:00,0.14492
2021-10-10 10:41:00,0.144547
2021-10-10 10:56:00,0.14996
2021-10-10 11:11:00,0.149612
2021-10-10 11:26:00,0.149782
2021-10-10 11:41:00,0.149538
2021-10-10 11:56:00,0.149362
2021-10-10 12:11:00,0.149067
2021-10-10 12:26:00,0.149062
2021-10-10 12:41:00,0.14884
2021-10-10 12:56:00,0.148509
2021-10-10 13:11:00,0.148536
2021-10-10 13:26:00,0.148803
2021-10-10 13:41:00,0.149081
2021-10-10 13:56:00,0.148886
2021-10-10 14:11:00,0.148711
2021-10-10 14:26:00,0.148602
2021-10-10 14:41:00,0.148512
2021-10-10 14:56:00,0.148629
2021-10-10 15:11:00,0.148877
2021-10-10 15:26:00,0.149059
2021-10-10 15:41:00,0.149295
2021-10-10 15:56:00,0.149621
2021-10-10 16:11:00,0.149809
2021-10-10 16:26:00,0.150058
2021-10-10 16:41:00,0.150321
2021-10-10 16:56:00,0.150594
2021-10-10 17:11:00,0.150785
2021-10-10 17:26:00,0.151053
2021-10-10 17:41:00,0.151255
2021-10-10 17:56:00,0.151553
2021-10-10 18:11:00,0.151719
2021-10-10 18:26:00,0.15188
2021-10-10 18:41:00,0.152078
2021-10-10 18:56:00,0.152308
2021-10-10 19:11:00,0.152489
2021-10-10 19:26:00,0.152712
2021-10-10 19:41:00,0.152873
2021-10-10 19:56:00,0.153042
2021-10-10 20:11:00,0.153252
2021-10-10 20:26:00,0.153364
2021-10-10 20:41:00,0.153496
2021-10-10 20:56:00,0.153634
2021-10-10 21:11:00,0.153758
2021-10-10 21:26:00,0.153817
2021-10-10 21:41:00,0.15397
2021-10-10 21:56:00,0.153922
2021-10-10 22:11:00,0.154063
2021-10-10 22:26:00,0.154133
2021-10-10 22:41:00,0.154196
2021-10-10 22:56:00,0.154304
2021-10-10 23:11:00,0.154294
2021-10-10 23:26:00,0.154413
2021-10-10 23:41:00,0.154484
2021-10-10 23:56:00,0.154525
2021-10-11 00:11:00,0.154557
2021-10-11 00:26:00,0.154487
2021-10-11 00:41:00,0.154524
2021-10-11 00:56:00,0.154646
2021-10-11 01:11:00,0.154666
2021-10-11 01:26:00,0.154695
2021-10-11 01:41:00,0.154684
2021-10-11 01:56:00,0.154576
2021-10-11 02:11:00,0.154581
2021-10-11 02:26:00,0.154578
2021-10-11 02:41:00,0.15462
2021-10-11 02:56:00,0.154663
2021-10-11 03:11:00,0.154639
2021-10-11 03:26:00,0.154596
2021-10-11 03:41:00,0.154609
2021-10-11 03:56:00,0.154627
2021-10-11 04:11:00,0.154525
2021-10-11 04:26:00,0.154528
2021-10-11 04:41:00,0.154526
2021-10-11 04:56:00,0.154577
2021-10-11 05:11:00,0.15459
2021-10-11 05:26:00,0.154566
2021-10-11 05:41:00,0.154555
2021-10-11 05:56:00,0.154579
2021-10-11 06:11:00,0.154527
2021-10-11 06:26:00,0.154576
2021-10-11 06:42:00,0.15463
2021-10-11 07:11:00,0.154661
2021-10-11 07:26:00,0.154697
2021-10-11 07:41:00,0.15462
2021-10-11 07:56:00,0.154595
2021-10-11 08:11:00,0.154521
2021-10-11 08:26:00,0.154442
2021-10-11 08:41:00,0.154231
2021-10-11 08:56:00,0.154091
2021-10-11 09:11:00,0.154106
2021-10-11 09:26:00,0.153984
2021-10-11 09:41:00,0.153961
2021-10-11 09:56:00,0.153789
2021-10-11 10:11:00,0.153583
2021-10-11 10:26:00,0.153048
2021-10-11 10:41:00,0.152915
2021-10-11 10:56:00,0.152735
2021-10-11 11:25:00,0.15251
2021-10-11 11:53:00,0.152351
2021-10-11 12:08:00,0.152266
2021-10-11 12:33:00,0.151904
2021-10-11 13:02:00,0.15182
2021-10-11 13:17:00,0.151813
2021-10-11 13:32:00,0.151755
2021-10-11 13:47:00,0.151757
2021-10-11 14:02:00,0.1517
2021-10-11 14:17:00,0.151625
2021-10-11 14:32:00,0.151482
2021-10-11 14:47:00,0.151362
2021-10-11 15:02:00,0.151269
2021-10-11 15:17:00,0.151214
2021-10-11 15:32:00,0.151146
2021-10-11 15:47:00,0.151265
2021-10-11 16:02:00,0.151309
2021-10-11 16:17:00,0.151276
2021-10-11 16:32:00,0.15142
2021-10-11 16:47:00,0.151516
2021-10-11 17:02:00,0.15159
2021-10-11 17:17:00,0.151565
2021-10-11 17:32:00,0.151696
2021-10-11 17:47:00,0.151688
2021-10-11 18:02:00,0.151783
2021-10-11 18:17:00,0.151818
2021-10-11 18:32:00,0.151907
2021-10-11 18:47:00,0.151884
2021-10-11 19:02:00,0.152023
2021-10-11 19:17:00,0.152065
2021-10-11 19:32:00,0.15218
2021-10-11 19:47:00,0.152278
2021-10-11 20:02:00,0.152247
2021-10-11 20:17:00,0.152399
2021-10-11 20:32:00,0.152442
2021-10-11 20:47:00,0.152405
2021-10-11 21:02:00,0.152552
2021-10-11 21:17:00,0.152587
2021-10-11 21:32:00,0.152616
2021-10-11 21:47:00,0.1526
